major_category	major_preprocessed	major_original	realistic	investigative	artistic	social	enterprising	conventional
agriculture & natural resources	agricultur busi	Agriculture Business	0.25	0.53125	0.21875	0.59375	0.59375	0.84375
agriculture & natural resources	natur resourc	Natural Resources	0.1875	0.46875	0.625	0.15625	0.03125	0.5625
agriculture & natural resources	food scienc technolog	Food Science and Technology	0.375	0.90625	0.6875	0.5	0.375	0.53125
agriculture & natural resources	food scienc	Food science	0.28125	0.84375	0.65625	0.3125	0.59375	0.4375
agriculture & natural resources	anim scienc	animal science	0.875	0.71875	0.1875	0.09375	0.0625	0.75
agriculture & natural resources	agronomi	agronomy	0.5625	0.625	0.6875	0.625	0.625	0.4375
agriculture & natural resources	agricultur	Agriculture	0.0	0.1875	0.0	0.375	0.1875	0.5
agriculture & natural resources	plant scienc	Plant Science	0.375	0.625	0.21875	0.53125	0.1875	0.4375
agriculture & natural resources	food scienc	Food science	0.34375	0.9375	0.125	0.59375	0.15625	0.53125
agriculture & natural resources	agricultur scienc	Agricultural Sciences	0.28125	0.6875	0.59375	0.15625	0.46875	0.3125
agriculture & natural resources	food scienc	Food science	0.4375	0.75	0.25	0.5	0.1875	0.46875
agriculture & natural resources	agricultur horticultur	agriculture and horticulture	0.46875	0.8125	0.46875	0.5	0.28125	0.25
agriculture & natural resources	agricultur	Agricultural studies	0.34375	0.5625	0.625	0.59375	0.25	0.34375
agriculture & natural resources	forestri	Forestry	0.21875	0.59375	0.71875	0.59375	0.25	0.125
agriculture & natural resources	anim scienc	Animal Science	0.09375	0.71875	0.875	0.5	0.4375	0.75
agriculture & natural resources	agricultur engin	agricultural engineer 	0.78125	0.8125	0.375	0.4375	0.5625	0.5625
agriculture & natural resources	agronomi	agronomy	0.375	0.71875	0.5625	0.625	0.3125	0.375
agriculture & natural resources	anim scienc	animal science	0.25	0.71875	0.21875	0.125	0.125	0.21875
agriculture & natural resources	food scienc	Food science	0.875	0.9375	0.8125	0.9375	0.6875	0.5
agriculture & natural resources	food scienc	Food Science	0.6875	0.90625	0.25	0.8125	0.25	0.125
agriculture & natural resources	agricultur	Agriculture	0.53125	0.6875	0.1875	0.625	0.21875	0.25
agriculture & natural resources	agricultur communic	agricultural communications	0.53125	0.4375	0.46875	0.5625	0.46875	0.71875
agriculture & natural resources	food scienc	Food Science	0.71875	0.90625	0.65625	0.6875	0.6875	0.34375
agriculture & natural resources	agronomi	Agronomy	0.4375	0.84375	0.875	0.65625	0.15625	0.28125
agriculture & natural resources	agricultur educ	agricultural education	0.21875	0.8125	0.65625	0.34375	0.0625	0.125
agriculture & natural resources	plant scienc genet	plant science and genetics	0.34375	1.0	0.875	0.6875	0.46875	0.84375
agriculture & natural resources	anim scienc	animal science	0.4375	0.90625	0.59375	0.6875	0.53125	0.6875
agriculture & natural resources	agricultur	AGRICULTURE	0.78125	0.78125	0.6875	0.84375	0.84375	0.75
agriculture & natural resources	agricultur	Agriculture	0.625	0.6875	0.03125	0.5	0.5625	0.46875
agriculture & natural resources	plant scienc technolog	Plant Science and Technology	0.1875	0.78125	0.40625	0.9375	0.5	0.5625
agriculture & natural resources	agricultur	agricultural	0.125	0.875	0.40625	0.46875	0.375	0.1875
agriculture & natural resources	anim scienc nurs	Animal Science/Pre-Nursing	0.09375	0.65625	0.6875	0.625	0.40625	0.09375
agriculture & natural resources	agricultur scienc	Agricultural science	0.375	0.625	0.375	0.71875	0.71875	0.78125
agriculture & natural resources	food scienc	food science	0.3125	0.75	0.46875	0.5	0.5	0.3125
agriculture & natural resources	agricultur scienc	Agricultural Science	0.46875	0.21875	0.21875	0.21875	0.65625	0.8125
agriculture & natural resources	agricultur scienc	Agricultural Science 	0.125	0.28125	0.75	0.65625	0.375	0.03125
agriculture & natural resources	food scienc nutrit	Food Science & Nutrition	0.03125	0.59375	0.21875	0.4375	0.0625	0.21875
agriculture & natural resources	food scienc nutrit	food science and nutrition	0.34375	0.53125	0.3125	0.34375	0.1875	0.625
agriculture & natural resources	food scienc	Food science	0.5	0.625	0.5	0.65625	0.46875	0.5
agriculture & natural resources	anim scienc	animal science	0.0	0.6875	0.3125	0.6875	0.1875	0.25
agriculture & natural resources	agronomi	Agronomy 	0.53125	0.71875	0.15625	0.71875	0.46875	0.71875
agriculture & natural resources	agricultur scienc	Agricultural Science	0.46875	0.84375	0.125	0.6875	0.3125	0.125
agriculture & natural resources	plant scienc	Plant Science	0.1875	0.5625	0.15625	0.5	0.59375	0.46875
agriculture & natural resources	anim scienc	animal science	0.125	0.46875	0.5	0.65625	0.53125	0.3125
agriculture & natural resources	plant scienc	Plant Science	0.15625	0.84375	0.21875	0.65625	0.3125	0.5
agriculture & natural resources	food scienc	food science	0.4375	0.65625	0.40625	0.75	0.5625	0.34375
agriculture & natural resources	anim scienc	Animal Science	0.21875	0.90625	0.0625	0.46875	0.34375	0.65625
agriculture & natural resources	agricultur	Agriculture	0.53125	0.90625	0.625	0.96875	0.71875	0.65625
agriculture & natural resources	agronomi engin	agronomy engineering	0.21875	0.5	0.46875	0.375	0.4375	0.1875
agriculture & natural resources	natur resourc mgmt	Natural resources mgmt	0.25	0.65625	0.53125	0.6875	0.5	0.1875
agriculture & natural resources	agricultur later non profit manag	agriculture, later non-profit management	0.375	0.59375	0.59375	0.6875	0.375	0.28125
agriculture & natural resources	food scienc	Food Science	0.34375	0.34375	0.46875	0.53125	0.5625	0.6875
agriculture & natural resources	anim scienc	Animal Science	0.375	0.53125	0.0	0.15625	0.1875	0.75
agriculture & natural resources	agronomia	Agronomia	1.0	0.96875	0.28125	0.59375	0.5625	0.90625
agriculture & natural resources	forestri	forestry	0.46875	0.21875	0.65625	0.625	0.78125	0.75
agriculture & natural resources	foundat agricultur scienc	Foundation in agriculture science	0.21875	0.6875	0.5	0.6875	0.5	0.34375
agriculture & natural resources	agricultur	Agriculture 	0.15625	0.8125	0.6875	0.59375	0.40625	0.125
agriculture & natural resources	food scienc	Food science	0.5	0.71875	0.15625	0.28125	0.21875	0.3125
agriculture & natural resources	agricultur scienc	agriculture science	0.28125	0.75	0.625	0.65625	0.6875	0.375
agriculture & natural resources	agronomi	Agronomy	0.0625	0.40625	0.1875	0.53125	0.53125	0.8125
agriculture & natural resources	agricultur econom	agriculture economics	0.78125	0.65625	0.3125	0.53125	0.53125	0.25
agriculture & natural resources	agricultur	Agriculture	0.375	0.625	0.625	0.5625	0.4375	0.375
agriculture & natural resources	agricultur scienc	Agriculture Science	0.34375	0.8125	0.65625	0.875	0.5	0.21875
agriculture & natural resources	forestri	Forestry	0.46875	0.96875	0.78125	0.75	0.53125	0.28125
agriculture & natural resources	agricultur	agriculture	0.25	0.25	0.6875	0.78125	0.4375	0.6875
agriculture & natural resources	plant scienc agronomi	Plant Science & Agronomy	0.21875	0.5	0.53125	0.28125	0.40625	0.25
arts	film televis	Film and Television 	0.09375	0.4375	0.53125	0.625	0.0	0.03125
arts	interior design	Interior Design	0.03125	0.4375	0.84375	0.28125	0.0625	0.0
arts	hospit architectur fashion design cu	hospitality, architecture, fashion design, cu	0.46875	0.71875	0.75	0.34375	0.5	0.46875
arts	design	Design	0.34375	0.53125	0.65625	0.34375	0.09375	0.03125
arts	interior design	Interior Design	0.1875	0.0625	0.5	0.75	0.25	0.59375
arts	music	music	0.3125	0.25	0.75	0.78125	0.1875	0.03125
arts	music	Music	0.5	0.625	0.5	0.625	0.09375	0.125
arts	music	Music	0.34375	0.25	0.34375	0.28125	0.125	0.875
arts	industri design	Industrial Design	0.34375	0.65625	0.5	0.0	0.0	0.0
arts	graphic design	Graphic Design	0.40625	0.71875	0.8125	0.46875	0.1875	0.4375
arts	stage manag technic theater	Stage Management and Technical Theater	0.1875	0.5625	0.4375	0.09375	0.0	0.09375
arts	industri design	Industrial Design	0.25	0.65625	0.4375	0.6875	0.28125	0.53125
arts	design	Design 	0.40625	0.28125	0.46875	0.53125	0.625	0.375
arts	theater	Theater	0.09375	0.09375	0.46875	0.65625	0.6875	0.625
arts	art design	Arts & design	0.34375	0.4375	0.6875	0.75	0.375	0.3125
arts	design	Design	0.15625	0.5	0.78125	0.375	0.28125	0.21875
arts	visual art psycholog	Visual Arts/ Psychology	0.34375	0.40625	0.8125	0.96875	0.59375	0.59375
arts	studio art	Studio Art	0.25	0.65625	0.5625	0.78125	0.15625	0.125
arts	graphic design	graphic design	0.28125	0.75	0.25	0.25	0.125	0.28125
arts	music product manag	music production and management	0.0	0.6875	0.6875	0.9375	0.75	0.4375
arts	film	Film Studies	0.03125	0.0625	0.75	0.25	0.15625	0.03125
arts	fine art	Fine arts	0.28125	0.625	0.90625	0.71875	0.5625	0.0
arts	graphic design	Graphic Design 	0.09375	0.15625	0.78125	0.25	0.0625	0.0
arts	graphic design	Graphic Design	0.5	0.5625	0.59375	0.5	0.5	0.5
arts	music	Music	0.125	0.71875	1.0	0.3125	0.1875	0.28125
arts	graphic design	Graphic design	0.1875	0.59375	0.75	0.5625	0.5625	0.53125
arts	music	Music	0.46875	1.0	1.0	0.84375	0.8125	0.34375
arts	digit design web technolog	digital design/web technology	0.0	0.0	0.40625	0.125	0.0	0.40625
arts	design foundat	design foundations	0.34375	0.75	0.8125	0.8125	0.71875	0.375
arts	intergr design	Intergrated Design	0.71875	0.78125	0.8125	0.6875	0.65625	0.5625
arts	design	Design	0.6875	0.71875	0.6875	0.3125	0.0	0.0
arts	graphic design	graphic design	0.625	0.5	0.5	0.75	0.5625	0.5625
arts	fine art	Fine Art	0.40625	0.6875	0.71875	0.5625	0.25	0.21875
arts	histori visual art	history/visual art	0.15625	0.875	0.53125	0.625	0.15625	0.0
arts	music	Music	0.28125	0.78125	0.84375	0.5625	0.34375	0.34375
arts	major design psycholog	2 majors: Design & Psychology	0.15625	0.125	0.5625	0.5625	0.3125	0.09375
arts	music	Music	0.3125	0.6875	0.78125	0.8125	0.375	0.375
arts	graphic web design	Graphic & Web Design 	0.15625	0.46875	0.71875	0.3125	0.25	0.03125
arts	theater	Theater	0.4375	0.6875	0.75	0.375	0.46875	0.59375
arts	design art	design or art	0.15625	0.65625	0.65625	0.90625	0.5625	0.125
arts	graphic design	Graphic design	0.0	0.28125	0.875	0.09375	0.09375	0.03125
arts	fashion design	fashion design	0.125	0.46875	0.53125	0.34375	0.5625	0.4375
arts	photographi	Photography	0.1875	0.59375	0.78125	0.71875	0.4375	0.28125
arts	interior design	Interior Design	0.8125	0.40625	0.53125	0.46875	0.71875	0.84375
arts	film video	Film and Video Studies	0.375	0.5	0.40625	0.40625	0.09375	0.65625
arts	music	music	0.34375	0.375	0.65625	0.5625	0.40625	0.28125
arts	design	design	0.1875	0.3125	0.65625	0.5	0.40625	0.21875
arts	art design	art and design	0.1875	0.3125	0.90625	0.75	0.59375	0.3125
arts	film video	Film and Video	0.09375	0.71875	0.53125	0.4375	0.3125	0.3125
arts	english design	English/Design	0.34375	0.71875	0.5625	0.34375	0.375	0.40625
arts	fine art	Fine Art	0.59375	0.59375	0.71875	0.4375	0.25	0.0625
arts	design manag	Design Management 	0.34375	0.96875	0.90625	0.75	0.46875	0.46875
arts	graphic design	Graphic Design	0.0625	0.65625	0.5	0.6875	0.21875	0.09375
arts	studio art art histori	studio art/art history	0.59375	0.375	0.65625	0.71875	0.59375	0.28125
arts	fine art	Fine arts	0.5	0.71875	0.84375	0.6875	0.59375	0.40625
arts	graphic design	graphic design	0.4375	0.25	0.625	0.71875	0.875	0.15625
arts	graphic design	graphic design	0.3125	0.59375	0.59375	0.65625	0.34375	0.3125
arts	apparel design product	Apparel Design and Production	0.0625	0.59375	0.8125	0.8125	0.5	0.28125
arts	graphic design	Graphic Design	0.6875	0.625	0.5	0.8125	0.75	0.625
arts	film televis	Film and Television	0.28125	0.875	0.9375	0.75	0.46875	0.0625
arts	fine art	fine arts	0.125	0.28125	0.875	0.9375	0.59375	0.0625
arts	music	Music 	0.0	0.75	0.5625	0.625	0.03125	0.03125
arts	comput anim game design	Computer Animation/Game Design	0.34375	0.125	0.5625	0.03125	0.0625	0.75
arts	graphic design	Graphic Design	0.3125	0.21875	0.6875	0.5	0.5625	0.15625
arts	visual art	Visual Arts	0.375	0.15625	0.65625	0.25	0.3125	0.125
arts	videogam art design busi	Videogame art and design, Business	0.09375	0.625	0.46875	0.53125	0.25	0.09375
arts	design	Design	0.34375	0.75	0.625	0.4375	0.4375	0.125
arts	video design	Video Design	0.65625	0.34375	0.9375	0.875	0.25	0.15625
arts	theater	theater	0.40625	0.5	0.5	0.65625	0.5625	0.6875
arts	film produc	Film Producing	0.0	0.5625	0.875	0.46875	0.28125	0.0625
arts	design	Design	0.4375	0.03125	0.59375	0.6875	0.78125	0.625
arts	graphic design	Graphic design	0.1875	0.375	0.90625	0.15625	0.375	0.0
arts	mathemat music	mathematics, music	0.375	0.09375	0.4375	0.4375	0.25	0.78125
arts	design	Design	0.125	0.5625	0.46875	0.59375	0.09375	0.0
arts	industri design	Industrial designer 	0.75	0.71875	0.5	0.375	0.46875	0.46875
arts	design	Design	0.40625	0.78125	0.75	0.5625	0.34375	0.15625
arts	music busi	Music Business	0.53125	0.59375	0.84375	0.78125	0.53125	0.4375
arts	music	music	0.03125	0.375	0.5	0.34375	0.125	0.03125
arts	music	music	0.03125	0.5625	0.78125	0.5625	0.34375	0.25
arts	film	Film	0.0	0.53125	0.84375	0.53125	0.0625	0.0
arts	design	design	0.34375	0.65625	0.78125	0.71875	0.34375	0.25
arts	music sonic art	Music and Sonic Arts	0.625	0.90625	0.9375	0.90625	0.65625	0.15625
arts	music composit	music composition	0.53125	0.1875	0.90625	0.6875	0.5	0.28125
arts	fine art	Fine Arts	0.34375	0.40625	0.625	0.59375	0.3125	0.21875
arts	web design	web design	0.125	0.5	0.375	0.34375	0.25	0.3125
arts	graphic design	Graphic design	0.34375	0.375	0.375	0.1875	0.03125	0.3125
arts	design engin	Design Engineering	0.15625	0.46875	0.5	0.40625	0.46875	0.28125
arts	histori art architectur design	History of Art, Architecture & Design	0.28125	0.6875	0.59375	0.4375	0.375	0.125
arts	product design	Product Design	0.0625	0.375	0.40625	0.09375	0.1875	0.0
arts	photographi	Photography	0.25	0.71875	0.625	0.4375	0.25	0.28125
arts	graphic design	graphic design	0.65625	0.65625	0.6875	0.84375	0.71875	0.71875
arts	music dental hygien	Music and dental hygiene	0.1875	0.53125	0.3125	0.5625	0.0625	0.125
arts	commerci photographi	commercial photography	0.25	0.34375	0.71875	0.5	0.53125	0.34375
arts	industri design	Industrial Design	0.71875	0.71875	0.625	0.8125	0.625	0.25
arts	design	Design 	0.6875	0.84375	0.65625	0.75	0.6875	0.65625
arts	english design	English/Design	0.25	0.625	0.5625	0.25	0.46875	0.46875
arts	graphic design	graphic design	0.125	0.75	0.59375	0.90625	0.34375	0.53125
arts	psycholog visual art	psychology & visual arts	0.46875	0.65625	0.875	0.71875	0.5625	0.46875
arts	fashion design	Fashion Designer 	0.46875	0.6875	0.5625	0.71875	0.59375	0.46875
arts	english educ drama	English Education Drama	0.0625	0.75	0.8125	0.75	0.53125	0.21875
arts	photographi	Photography	0.15625	0.625	0.5625	0.5625	0.28125	0.15625
arts	music	music	0.25	0.84375	0.84375	0.5625	0.65625	0.125
arts	english theater	English theater 	0.03125	0.46875	0.90625	0.34375	0.25	0.03125
arts	creativ write film	Creative Writing, Film	0.09375	0.5	0.75	0.875	0.59375	0.40625
arts	graphic design	Graphic Design	0.0	0.40625	0.53125	0.46875	0.5625	0.0625
arts	music therapi counsel psycholog	music therapy, counseling psychology	0.0	0.0625	0.59375	0.59375	0.0625	0.0
arts	musicolog	Musicology	0.0	0.0625	0.375	0.21875	0.0	0.0
arts	design	Design	0.25	0.59375	0.84375	0.53125	0.75	0.28125
arts	graphic design	Graphic Design	0.03125	0.0	0.46875	0.21875	0.0625	0.0
arts	set design	Set design	0.15625	0.65625	0.75	0.65625	0.3125	0.03125
arts	music	music	0.15625	0.46875	0.75	0.4375	0.15625	0.15625
arts	interior design	Interior design	0.09375	0.59375	0.625	0.5625	0.21875	0.03125
arts	music	music	0.125	0.75	0.9375	0.125	0.03125	0.125
arts	interact design	Interactive Design	0.0	0.375	0.1875	0.15625	0.0625	0.4375
arts	music theori	Music Theory	0.28125	0.875	0.625	0.5625	0.4375	0.5
arts	music perform	Music Performance	0.46875	0.5625	0.4375	0.3125	0.375	0.625
arts	interior design	Interior Design	0.0	0.0	0.15625	0.4375	0.125	0.0
arts	commerci music	Commercial Music	0.25	0.625	0.90625	0.6875	0.375	0.40625
arts	civil engin architect design	civil engineering , architect, design	0.4375	0.125	0.5625	0.6875	0.59375	0.59375
arts	visaul communic design	Visaul Communication Design	0.5	0.5	0.78125	0.6875	0.875	0.59375
arts	music technolog	Music technology	0.5	0.15625	0.9375	0.03125	0.03125	0.53125
arts	communic design	communication design	0.4375	0.9375	0.6875	0.75	0.25	0.1875
arts	film product	Film production	0.15625	0.125	0.8125	0.5	0.5	0.3125
arts	dramat art	Dramatic Arts	0.21875	0.46875	0.78125	0.875	0.34375	0.34375
arts	music perform busi manag	Music Performance and Business Management	0.375	0.625	0.8125	0.53125	0.53125	0.46875
arts	fashion design merchandis	Fashion design & merchandise	0.0	0.34375	0.4375	0.4375	0.4375	0.0
arts	perform art	performing arts	0.78125	0.875	0.8125	0.84375	0.5625	0.71875
arts	music	Music	0.0625	0.21875	0.90625	0.0	0.1875	0.03125
arts	fine art psycholog	Fine arts/ psychology	0.0625	0.0	0.59375	0.4375	0.25	0.0
arts	communiti colleg photographi	2 year community college: photography 	0.3125	0.5625	0.46875	0.375	0.40625	0.375
