College Major	Realistic	Investigative	Artistic	Social	Enterprising	Conventional
economics/poliics	0.125	0.21875	0.625	0.65625	0.5625	0.28125
economicxs	0.0	0.875	0.5	0.625	0.09375	0.0
economis	0.328125	0.34375	0.453125	0.40625	0.5	0.328125
economist	0.30078125	0.390625	0.49609375	0.6328125	0.62890625	0.4921875
economists, english	0.0625	0.0625	0.34375	0.03125	0.125	0.15625
economocs	0.59375	0.46875	0.5	0.5625	0.6875	0.59375
economy	0.30879934210526316	0.509046052631579	0.4740953947368421	0.576891447368421	0.5386513157894737	0.4535361842105263
economy and business	0.6875	0.53125	0.59375	0.4375	0.5	0.5
economy and civil engineering	0.3125	0.71875	0.65625	0.59375	0.40625	0.40625
economy and psychology	0.125	0.21875	0.3125	0.40625	0.21875	0.03125
economy, french	0.34375	0.46875	0.53125	0.28125	0.71875	0.40625
economy, lawyer	0.0625	0.0625	0.75	0.8125	0.6875	0.25
economy, psychology	0.0625	0.546875	0.578125	0.59375	0.296875	0.234375
econonmics, psychology	0.0625	0.65625	0.4375	0.4375	0.0	0.03125
econs	0.28125	0.578125	0.359375	0.609375	0.53125	0.359375
económicos	0.28125	0.71875	0.78125	0.78125	0.34375	0.15625
ed	0.46875	0.75	0.59375	0.71875	0.5	0.4375
ed psychology	0.125	0.46875	0.4375	0.59375	0.3125	0.53125
editing/literature	0.21875	0.75	0.8125	0.5	0.1875	0.15625
edu	0.0	0.0	0.375	0.75	0.75	1.0
edu ztion	0.09375	0.21875	0.21875	0.28125	0.15625	0.09375
eduacation	0.21875	0.40625	0.59375	0.8125	0.3125	0.40625
eduation	0.0625	0.21875	0.375	0.75	0.375	0.203125
educacional science	0.65625	0.8125	0.59375	0.78125	0.53125	0.5625
educaiton	0.40625	0.125	0.0625	0.75	0.78125	0.625
educatin	0.125	0.625	0.5625	0.59375	0.5625	0.15625
educatiom	0.09375	0.3125	0.65625	0.9375	0.75	0.0625
education	0.22603833865814696	0.45229632587859425	0.4753194888178914	0.6745607028753994	0.37925319488817893	0.32486022364217254
education & psychology	0.09375	0.75	0.734375	0.890625	0.421875	0.1875
education & urban studies ba - teaching engli	0.3125	0.625	0.625	0.78125	0.34375	0.09375
education (economy)	0.375	0.71875	0.375	0.875	0.6875	0.71875
education (english)	0.0625	0.71875	0.625	0.75	0.1875	0.28125
education (exercise science concentration)	0.5	0.8125	0.5625	0.75	0.53125	0.375
education (mandarin)	0.53125	0.53125	0.5625	0.71875	0.59375	0.4375
education (secondary teaching)	0.09375	0.625	0.84375	0.9375	0.625	0.21875
education - other	0.09375	0.78125	0.84375	0.71875	0.4375	0.125
education / counseling	0.40625	0.78125	0.59375	0.90625	0.4375	0.03125
education / english	0.0	0.375	0.375	0.84375	0.53125	0.75
education / library science	0.1875	0.75	0.15625	0.34375	0.25	0.03125
education / psychology	0.125	0.96875	0.625	0.90625	0.78125	0.5
education 9-12	0.53125	0.21875	0.3125	0.4375	0.59375	0.84375
education admin.	0.125	0.75	0.875	0.9375	0.84375	0.0
education administration	0.546875	0.25	0.234375	0.671875	0.546875	0.515625
education and agricultural economics	0.375	0.1875	0.0625	0.4375	0.40625	0.78125
education and commerce	0.0	0.46875	0.625	0.5625	0.5	0.15625
education and counseling	0.234375	0.21875	0.40625	0.796875	0.28125	0.265625
education and food and nutritional science	0.125	0.375	0.625	0.78125	0.3125	0.40625
education and linguistics	0.0	0.40625	0.1875	0.6875	0.125	0.09375
education and nursing	0.3125	0.71875	0.59375	0.625	0.28125	0.21875
education and psychology	0.2125	0.36875	0.53125	0.75625	0.375	0.225
education and religion	0.0625	0.21875	0.4375	1.0	0.46875	0.34375
education and training	0.90625	0.71875	0.6875	1.0	0.71875	0.96875
education art	0.5	0.46875	0.75	0.78125	0.6875	0.3125
education assistant	0.21875	0.34375	0.5625	0.65625	0.125	0.28125
education biology	0.375	1.0	0.84375	1.0	0.21875	0.1875
education business training	0.09375	0.15625	0.5	0.65625	0.3125	0.5625
education counseling	0.0625	0.03125	0.46875	0.71875	0.40625	0.3125
education early childhood	0.03125	0.125	0.125	0.84375	0.40625	0.375
education filipino major	0.125	0.28125	0.75	0.75	0.375	0.4375
education human services	0.3125	0.5	0.8125	0.90625	0.4375	0.65625
education in biology	0.34375	0.875	0.4375	0.65625	0.53125	0.328125
education in health and physical	0.09375	0.40625	0.59375	0.96875	0.25	0.15625
education in music	0.28125	0.03125	0.4375	0.5	0.28125	0.25
education in physical and health	0.625	0.9375	1.0	1.0	0.75	0.6875
education in science mathematic	0.1875	0.40625	0.34375	0.6875	0.28125	0.46875
education leadership	0.25	0.53125	0.4583333333333333	0.65625	0.25	0.3229166666666667
education major in mapeh	0.5625	0.5625	0.8125	0.875	0.5	0.375
education majoring english	0.4375	0.46875	0.53125	0.84375	0.5625	0.5
education mathematics	0.140625	0.3125	0.59375	0.890625	0.53125	0.421875
education of adult and human resources	0.1875	0.03125	0.4375	0.75	0.5	0.375
education of biology	0.375	0.96875	0.53125	0.90625	0.71875	0.40625
education of hearing impaired	0.15625	0.59375	0.5	0.5625	0.3125	0.25
education psychology	0.25	0.34375	0.65625	0.875	0.4375	0.09375
education science	0.375	0.3125	0.625	0.6875	0.5	0.625
education science physics	0.5	0.3125	0.3125	0.5	0.21875	0.375
education sciences	0.234375	0.5	0.765625	0.75	0.28125	0.140625
education sociology	0.5	0.875	0.65625	0.90625	0.75	0.28125
education studies	0.46875	0.609375	0.765625	0.703125	0.609375	0.40625
education technology	0.0	0.59375	0.375	0.875	0.09375	0.1875
education, counseling	0.28125	0.5625	0.40625	0.90625	0.34375	0.28125
education, foreign language	0.0	0.21875	0.59375	0.6875	0.53125	0.25
education, french	0.0	0.09375	0.3125	0.78125	0.28125	0.0
education, linguistics	0.15625	0.25	0.3125	0.71875	0.375	0.8125
education, maths, psychology	0.28125	0.625	0.34375	1.0	0.5625	0.84375
education, mba	0.09375	0.15625	0.21875	0.5625	0.6875	0.84375
education, nursing	0.171875	0.65625	0.78125	0.8125	0.25	0.109375
education, philosophy	0.3125	0.84375	0.46875	0.625	0.5	0.375
education, psychology	0.0625	0.28125	0.296875	0.703125	0.34375	0.515625
education, school counseling	0.28125	0.5625	0.78125	0.71875	0.1875	0.21875
education, sociology	0.25	0.59375	0.8125	0.875	0.59375	0.0625
education, spanish	0.1875	0.90625	0.40625	0.6875	0.125	0.3125
education,pyschology and sociology	0.0	0.09375	0.0	0.84375	0.09375	0.125
education-sociology	0.28125	0.78125	0.5	0.84375	0.1875	0.375
education/ english	0.15625	0.34375	0.21875	0.3125	0.4375	0.15625
education/ english lit/ sp. ed.	0.09375	0.75	0.8125	0.53125	0.21875	0.1875
education/ human services	0.0	0.0625	0.8125	0.75	0.46875	0.40625
education/communication disorders and science	0.0	0.34375	0.0625	0.84375	0.3125	0.3125
education/counseling	0.28125	0.75	0.5	0.734375	0.28125	0.1875
education/counselling	0.15625	0.59375	0.625	0.59375	0.4375	0.375
education/english	0.09375	0.375	0.625	0.53125	0.25	0.34375
education/english/school counseling	0.3125	0.65625	0.875	0.9375	0.4375	0.15625
education/french	0.25	0.3125	0.71875	0.6875	0.59375	0.71875
education/history	0.15625	0.21875	0.28125	0.78125	0.3125	0.15625
education/humanities	0.3125	0.25	0.59375	0.5625	0.1875	0.03125
education/political science	0.0625	0.0625	0.5625	0.71875	0.625	0.09375
education/psychology	0.0625	0.15625	0.25	0.5	0.25	0.125
education/social work	0.125	0.59375	0.65625	0.6875	0.40625	0.125
educationa	0.3125	0.46875	0.78125	0.75	0.625	0.46875
educational	0.5104166666666666	0.5520833333333334	0.4895833333333333	0.7604166666666666	0.3541666666666667	0.5833333333333334
educational administration	0.09375	0.3125	0.5	0.71875	0.59375	0.40625
educational counseling	0.140625	0.265625	0.09375	0.609375	0.453125	0.5
educational leadership	0.2881944444444444	0.3472222222222222	0.4652777777777778	0.5902777777777778	0.375	0.3368055555555556
educational psy	0.03125	0.0625	0.21875	0.6875	0.34375	0.34375
educational psychology	0.1546875	0.5359375	0.509375	0.65	0.2796875	0.24375
educational psychology & counseling	0.46875	0.59375	0.6875	0.875	0.5	0.25
educational psychology & human behavior	0.46875	0.5625	0.5	0.59375	0.28125	0.625
educational pyschology	0.03125	0.5625	0.71875	0.8125	0.71875	0.15625
educational research	0.21875	0.375	0.5	0.71875	0.625	0.59375
educational science	0.07291666666666667	0.5833333333333334	0.5729166666666666	0.4479166666666667	0.09375	0.03125
educational science and german language and l	0.375	0.59375	0.46875	0.65625	0.59375	0.59375
educational sciences	0.0625	0.15625	0.16666666666666666	0.8125	0.4895833333333333	0.22916666666666666
educational studies	0.18125	0.42291666666666666	0.4375	0.7375	0.42916666666666664	0.41458333333333336
educational technology	0.125	0.453125	0.734375	0.765625	0.59375	0.09375
educationall technology & curriculum	0.25	0.6875	0.5625	0.25	0.1875	0.53125
educationi	0.0	0.28125	0.59375	0.71875	0.40625	0.21875
educationin biology	0.109375	0.59375	0.25	0.703125	0.109375	0.15625
educatioonio	0.03125	0.28125	0.28125	0.53125	0.28125	0.125
educaton	0.1875	0.625	0.609375	0.65625	0.390625	0.421875
educação	0.25	0.6875	0.5	0.6875	0.0	-0.03125
educação física	0.5	0.46875	0.34375	0.6875	0.53125	0.78125
eduction	0.4791666666666667	0.53125	0.2708333333333333	0.6770833333333334	0.25	0.3958333333333333
ee	0.28125	0.40625	0.4270833333333333	0.4270833333333333	0.28125	0.2708333333333333
eecs	0.0	0.5625	0.46875	0.40625	0.15625	0.09375
eee	0.21875	0.59375	0.34375	0.625	0.3125	0.71875
eenglish	0.53125	0.5	0.5625	0.40625	0.40625	0.625
eet	0.59375	0.71875	0.53125	0.5	0.5	0.46875
egineering	0.0625	0.34375	0.46875	0.65625	0.5	0.65625
eglish	0.09375	0.625	0.78125	0.84375	0.6875	0.46875
egyptian archaeology	0.15625	0.8125	0.59375	0.21875	0.0	0.0
ekonomija	0.3125	0.78125	0.40625	0.5625	0.625	0.5625
elctrical engineering	0.5625	0.65625	0.53125	0.71875	0.5	0.625
elder-care administration	0.375	0.34375	0.09375	0.84375	0.6875	0.6875
elec eng	0.5833333333333334	0.6354166666666666	0.4583333333333333	0.625	0.5208333333333334	0.4583333333333333
electical engineering	0.71875	0.703125	0.296875	0.515625	0.28125	0.453125
electical power engineering	0.6875	0.03125	0.375	0.5	0.90625	0.6875
electircal engineering	0.34375	0.5	0.3125	0.53125	0.5625	0.21875
elective studies	0.03125	0.59375	0.71875	0.71875	0.09375	0.03125
electonics	0.75	0.5	0.53125	0.46875	0.40625	0.40625
electrial engineering	0.34375	0.3125	0.375	0.75	0.4375	0.96875
electric and electronic engineering	0.25	0.03125	0.15625	0.3125	0.0	0.1875
electric engineering	0.4270833333333333	0.3958333333333333	0.4270833333333333	0.3072916666666667	0.3020833333333333	0.3802083333333333
electric media & journalism	0.125	0.40625	0.625	0.71875	0.46875	0.28125
electricaal and electronics	0.84375	0.59375	0.46875	0.78125	0.53125	0.71875
electrical	0.5178571428571429	0.5513392857142857	0.49330357142857145	0.6049107142857143	0.3861607142857143	0.45982142857142855
electrical & computer engineering	0.46875	0.5	0.34375	0.21875	0.0	0.21875
electrical & computer systems engineering	0.875	0.625	0.3125	0.78125	0.71875	0.75
electrical & electronics engineering	0.6875	0.59375	0.65625	0.71875	0.6875	0.8125
electrical & mechanical engineering	0.15625	0.59375	0.28125	0.25	0.25	0.09375
electrical and computer engineering	0.5625	0.4921875	0.296875	0.5	0.3671875	0.546875
electrical and electrics engineering	0.09375	0.59375	0.875	0.8125	0.28125	0.1875
electrical and electronic engineering	0.484375	0.765625	0.640625	0.609375	0.4375	0.4375
electrical and electronic engineering (power	0.5	0.46875	0.25	0.15625	0.15625	0.5
electrical and electronics	0.5625	0.3125	0.375	0.125	0.5	0.71875
electrical and electronics engineering	0.4548611111111111	0.5381944444444444	0.6215277777777778	0.7222222222222222	0.3993055555555556	0.5833333333333334
electrical electronic engineering	0.546875	0.296875	0.484375	0.765625	0.5	0.34375
electrical electronics engineer	0.78125	0.90625	0.59375	0.6875	0.46875	0.65625
electrical electronics engineering	0.4375	0.65625	0.46875	0.5	0.46875	0.65625
electrical eng	0.15625	0.375	0.25	0.40625	0.4375	0.46875
electrical eng.	0.53125	0.375	0.4375	0.46875	0.3125	0.625
electrical engeneer	0.5	0.71875	0.5625	0.1875	0.5	0.53125
electrical engeneering	0.375	0.5625	0.4375	0.8125	0.5	0.375
electrical engg.	0.5	0.46875	0.78125	0.6875	0.4375	0.625
electrical engineeering	0.59375	-0.03125	0.0	0.25	0.125	0.40625
electrical engineer	0.4635416666666667	0.53125	0.2552083333333333	0.4322916666666667	0.3125	0.3958333333333333
electrical engineering	0.45979683195592286	0.5473484848484849	0.45824724517906334	0.5481232782369146	0.4038395316804408	0.4493801652892562
electrical engineering / management	0.46875	0.71875	0.4375	0.71875	0.46875	0.25
electrical engineering and computer science	0.34375	0.46875	0.28125	0.53125	0.46875	0.0625
electrical engineering followed by business	0.5625	0.4375	0.65625	0.65625	0.59375	0.59375
electrical engineering technology	0.34375	0.625	0.28125	0.359375	0.453125	0.640625
electrical engineering, business	0.4375	0.4791666666666667	0.6875	0.53125	0.5416666666666666	0.6458333333333334
electrical engineering, mba	0.625	0.53125	0.6875	0.6875	0.5	0.46875
electrical engineering, mechanical engineerin	1.0	1.0	0.125	0.0	0.25	0.5
electrical engineering, psychology	0.15625	0.78125	0.75	0.84375	0.3125	0.125
electrical enginering	0.6666666666666666	0.6979166666666666	0.53125	0.6145833333333334	0.59375	0.59375
electrical enginerring	0.59375	0.59375	0.3125	0.6875	0.5	0.59375
electrical enginnering	0.3125	0.59375	0.71875	0.65625	0.5	0.125
electrical maintenance	0.46875	0.453125	0.28125	0.375	0.453125	0.390625
electrical power engineering	0.53125	0.59375	0.53125	0.515625	0.421875	0.46875
electrical-electronic engineering	0.8020833333333334	0.375	0.34375	0.7916666666666666	0.5625	0.6979166666666666
electrical/computer engineering	0.59375	0.71875	0.71875	0.28125	0.28125	0.40625
electrical/electronic engineering	0.75	0.625	0.53125	0.5	0.53125	0.875
electrician	0.296875	0.265625	0.046875	0.515625	0.375	0.484375
electromechanical engineering	0.84375	0.8125	0.625	0.5625	0.5625	0.34375
electromechanical technology	0.65625	0.78125	0.59375	0.40625	0.34375	0.625
electronic	0.59375	0.44375	0.40625	0.48125	0.46875	0.53125
electronic and communication engineering	0.3645833333333333	0.3541666666666667	0.5625	0.6666666666666666	0.40625	0.4791666666666667
electronic and telecommunication	0.03125	0.28125	0.25	0.1875	0.25	0.03125
electronic and telecommunication engineering	0.46875	0.40625	0.59375	0.40625	0.375	0.375
electronic computer engineering	0.71875	0.4375	0.4375	0.5	0.65625	0.84375
electronic computer systems engineering	0.4375	0.78125	0.3125	0.3125	0.625	0.71875
electronic engineeering	0.71875	0.625	0.5	0.9375	0.9375	0.84375
electronic engineer	0.3515625	0.3828125	0.578125	0.671875	0.609375	0.28125
electronic engineerig	0.59375	0.5625	0.5	0.59375	0.5	0.53125
electronic engineerin	0.4375	0.96875	0.6875	0.8125	0.09375	0.25
electronic engineering	0.5045289855072463	0.5760869565217391	0.4773550724637681	0.5285326086956522	0.3759057971014493	0.447463768115942
electronic enginnering	0.53125	0.4375	0.40625	0.5625	0.6875	0.6875
electronic media	0.171875	0.359375	0.671875	0.65625	0.4375	0.171875
electronic media production	0.3125	0.90625	0.8125	0.40625	0.21875	0.125
electronic n telecommunication engineering	0.28125	0.4375	0.28125	0.90625	0.53125	0.78125
electronic system engineering	0.53125	0.5078125	0.5625	0.578125	0.4921875	0.3359375
electronic systems engineering	0.8125	0.65625	0.375	0.59375	0.40625	0.5625
electronic systems technology	0.78125	0.75	0.375	0.65625	0.21875	0.1875
electronic technician	0.875	0.5	0.6875	0.875	0.6875	0.4375
electronical engineering	0.21875	0.78125	0.65625	0.21875	0.3125	0.25
electronicengineering	0.25	0.5625	0.46875	0.34375	0.15625	0.28125
electronics	0.4670608108108108	0.5050675675675675	0.5059121621621622	0.5658783783783784	0.4248310810810811	0.4484797297297297
electronics & c0mmunication	0.875	0.4375	0.53125	0.90625	0.90625	0.96875
electronics & comm engg	0.59375	0.59375	0.9375	0.9375	0.8125	0.8125
electronics & communication	0.9375	0.71875	0.875	1.0	0.84375	0.875
electronics & communication engineering	0.25	0.5234375	0.421875	0.546875	0.359375	0.484375
electronics & communications	0.15625	0.40625	0.625	0.75	0.53125	0.5625
electronics & telecom engineering	0.53125	0.6875	0.875	0.90625	0.375	0.90625
electronics and communication	0.640625	0.4296875	0.5390625	0.671875	0.4921875	0.546875
electronics and communication engg	0.75	0.78125	0.71875	0.84375	0.9375	0.75
electronics and communication engineering	0.4510416666666667	0.5375	0.5395833333333333	0.6302083333333334	0.5229166666666667	0.5541666666666667
electronics and communication engliah	0.5625	0.0	0.25	0.28125	0.28125	0.375
electronics and communications	0.28125	0.5	0.4375	0.625	0.375	0.34375
electronics and communications engineering	0.4375	0.46875	0.609375	0.6875	0.5625	0.671875
electronics and electrical engineering	0.3125	0.5	0.71875	0.71875	0.5625	0.5
electronics and hr management	0.09375	0.25	0.75	0.75	0.46875	0.25
electronics and information	0.15625	0.5625	0.0625	0.09375	0.0625	0.125
electronics and instrumentation engineering	0.6171875	0.375	0.578125	0.7578125	0.5234375	0.4375
electronics and maths	0.59375	0.34375	0.59375	0.84375	0.78125	0.65625
electronics and telecommunication	0.8125	0.90625	0.59375	0.65625	0.21875	0.40625
electronics and telecommunication engineer in	0.5	0.59375	0.65625	0.875	0.6875	0.5
electronics and telecommunication engineering	0.5520833333333334	0.2604166666666667	0.5	0.5625	0.4479166666666667	0.59375
electronics and telecommunications	0.34375	0.4375	0.71875	0.8125	0.46875	0.375
electronics engeneering	0.609375	0.609375	0.453125	0.484375	0.40625	0.46875
electronics engineering	0.4525862068965517	0.4692887931034483	0.5	0.5457974137931034	0.4326508620689655	0.4832974137931034
electronics enginering	0.59375	0.5625	0.53125	0.703125	0.640625	0.703125
electronics enginnering	0.59375	0.625	0.53125	0.78125	0.6875	0.75
electronics management	0.28125	0.15625	0.40625	0.6875	0.46875	0.1875
electronics technician	0.78125	0.28125	0.21875	0.65625	0.3125	0.5625
electronics technology	0.5729166666666666	0.65625	0.4427083333333333	0.4479166666666667	0.3541666666666667	0.4427083333333333
electronics, computer and communications engi	0.0	0.09375	0.375	0.125	0.0625	0.0
electronics/computers	-0.0625	0.375	0.03125	0.53125	0.1875	-0.03125
electronique	0.625	0.1875	0.0625	0.75	0.6875	0.3125
elecyrical engineering	0.5	0.4375	0.6875	0.78125	0.46875	0.3125
elektrikal	0.5	0.125	0.40625	0.5	0.375	0.5
elelctrical engineering	0.09375	0.21875	0.21875	0.09375	0.09375	0.0625
elem. ed	0.0	0.5625	0.65625	0.8125	0.1875	0.3125
elem. ed./art ed.	0.5	0.46875	0.71875	0.8125	0.09375	0.75
elementary ed	0.041666666666666664	0.46875	0.25	0.5520833333333334	0.20833333333333334	0.041666666666666664
elementary edu	0.25	1.0	0.84375	0.65625	0.625	0.1875
elementary eduation	0.0	0.3125	0.0625	0.875	0.125	0.15625
elementary education	0.17001488095238096	0.4010416666666667	0.46837797619047616	0.6949404761904762	0.32068452380952384	0.26674107142857145
elementary education and psychology	0.28125	0.40625	0.5625	0.78125	0.4375	0.25
elementary education/special education	0.0	0.0625	0.125	0.625	0.375	0.1875
elementary education; wellness program manage	0.40625	0.6875	0.3125	0.90625	0.34375	0.40625
elementary school teacher	0.0	0.0	0.5	0.8125	0.3125	0.21875
elementry education	0.09375	0.5625	0.28125	0.625	0.25	0.125
eletric engineering	0.125	0.78125	0.359375	0.65625	0.140625	0.28125
eletrical engineering	0.515625	0.25	0.671875	0.328125	0.484375	0.578125
eletrical engineering technology	0.34375	1.0	0.65625	0.625	0.1875	0.375
