Realistic	Investigative	Artisitc	Social	Enterprising	Conventional	College Major
0.34375	0.53125	0.4375	0.375	0.375	0.1875	Psychology
0.40625	0.5625	0.75	0.8125	0.21875	0.21875	Psychology, Culinary 
0.1875	0.71875	0.28125	0.53125	0.34375	0.03125	law
0.5625	0.96875	0.65625	0.78125	0.78125	0.53125	business
0.28125	0.78125	0.71875	0.65625	0.65625	0.21875	Business
0.53125	0.78125	0.53125	0.625	0.65625	0.3125	business
0.4375	0.90625	0.28125	0.1875	0.15625	0.09375	electrical engineering
0.28125	0.5	0.6875	0.59375	0.28125	0.15625	education
0.0	0.3125	0.53125	0.71875	0.625	0.21875	Psychology
0.34375	0.84375	0.53125	0.8125	0.5625	0.46875	engineering
0.0625	0.625	0.0	0.0	0.0	0.0	Math
0.28125	0.84375	0.78125	0.65625	0.375	0.25	psychology
0.46875	0.28125	0.78125	0.59375	0.46875	0.28125	architecture
0.125	0.5	0.21875	0.0625	0.1875	0.09375	Civil engineering 
0.6875	0.5	0.71875	0.75	0.25	0.625	Mechanical Engineering
0.25	0.59375	0.59375	0.625	0.75	0.40625	Economics
0.53125	0.40625	0.46875	0.46875	0.5625	0.53125	psychology
0.4375	1.0	1.0	1.0	0.59375	0.375	English
0.21875	0.5625	0.71875	0.8125	0.40625	0.25	Journalism
0.34375	0.90625	0.8125	0.375	0.65625	0.125	Biology 
0.53125	0.6875	0.75	0.625	0.40625	0.5	business administration
0.3125	0.5625	0.5	0.3125	0.5	0.6875	Business administration
0.28125	0.53125	0.65625	0.78125	0.28125	0.25	Cultural studies, education
0.1875	0.125	0.5	1.0	0.0	0.71875	Psychology 
0.40625	0.5625	0.59375	0.6875	0.34375	0.5	instructional desi
0.03125	0.71875	0.75	0.71875	0.0625	0.125	Psychology
0.0	0.0625	0.25	0.71875	0.71875	0.28125	Social sciences
0.75	0.84375	0.25	0.5	0.0	0.09375	biology
0.125	0.125	0.03125	0.46875	0.6875	0.4375	tourism
0.40625	0.34375	0.3125	0.5625	0.34375	0.34375	Psychology
0.34375	0.625	0.59375	0.75	0.75	0.625	architecture
0.09375	0.59375	0.71875	0.90625	0.46875	0.3125	Educaton
0.0	0.375	0.8125	0.625	0.78125	0.0625	psychology
0.0	0.0625	0.375	0.75	0.25	0.25	psychology
0.0	0.5	0.75	1.0	0.1875	0.15625	health
0.0625	0.5625	0.21875	0.5	0.03125	0.0	psychology
0.21875	0.65625	0.59375	0.65625	0.53125	0.25	Business
0.5625	0.90625	0.8125	0.78125	0.21875	0.40625	Psychology
0.0625	0.4375	0.75	0.78125	0.625	0.21875	psychology
0.0	0.84375	0.0	0.71875	0.15625	0.40625	biology
0.1875	0.9375	0.5625	0.40625	0.28125	0.25	Public Health
0.625	0.5	0.4375	0.25	0.375	0.5	electrical
0.09375	0.46875	0.125	0.5625	0.40625	0.375	Psychology
0.71875	0.625	0.21875	0.3125	0.28125	0.53125	pharmacy
0.25	0.5	0.5	0.625	0.21875	0.375	Business Administration, Management
0.125	0.3125	0.4375	0.84375	0.375	0.28125	Rehabilitation Counseling 
0.0	0.1875	0.375	0.28125	0.34375	0.28125	Legal Studies, Psychology 
0.34375	0.5625	0.65625	0.875	0.5	0.96875	psychology
0.28125	0.46875	0.53125	0.625	0.46875	0.4375	Accounting 
0.0	0.78125	0.625	0.5	0.125	0.0625	Philosophy
0.21875	0.96875	0.90625	0.71875	0.71875	0.40625	Communication 
0.03125	0.1875	0.125	0.3125	0.15625	0.28125	Accounting 
0.25	0.59375	0.65625	0.71875	0.40625	0.375	psychology
0.5625	0.96875	0.1875	0.28125	0.28125	0.1875	Microbiology
0.65625	0.40625	0.53125	0.46875	0.75	0.6875	Marketing
0.4375	0.34375	0.34375	0.71875	0.25	0.34375	Electronic engineering 
0.5	0.75	0.6875	0.4375	0.46875	0.71875	Business
0.59375	0.59375	0.6875	0.65625	0.53125	0.3125	English
0.09375	0.25	0.625	0.78125	0.625	0.25	psychology
0.28125	0.15625	0.625	0.8125	0.40625	0.125	english
0.09375	0.625	0.625	0.375	0.3125	0.46875	Political Science
0.5	0.75	0.71875	0.53125	0.125	0.375	Spanish and business
0.40625	0.5625	0.59375	0.34375	0.09375	0.28125	medicine
0.40625	0.5	0.46875	0.65625	0.4375	0.65625	Psychology
0.53125	0.3125	0.5625	0.4375	0.5	0.625	Finance
0.0	0.4375	0.71875	0.53125	0.09375	0.0	psychology
0.125	0.09375	0.40625	0.5	0.625	0.375	Business & Management
0.46875	0.375	0.78125	0.625	0.5625	0.53125	Accountancy
0.25	0.34375	0.25	0.3125	0.0625	0.40625	French
0.0	0.0625	0.59375	0.59375	0.0625	0.0	music therapy, counseling psychology
0.3125	0.6875	0.5625	0.59375	0.125	0.375	psychology
0.25	0.65625	0.5	0.78125	0.375	0.375	Psychology
0.375	0.8125	0.6875	0.78125	0.34375	0.34375	psychology
0.21875	0.4375	0.0625	0.25	0.09375	0.1875	Electrical engineer
-0.03125	0.03125	0.34375	0.625	0.375	0.15625	art
0.15625	0.84375	0.65625	0.46875	0.3125	0.1875	forestry
0.0625	0.625	0.5625	0.59375	0.15625	0.46875	Psychology
0.0	0.28125	0.21875	0.65625	0.5	0.28125	psychology
0.1875	0.1875	0.40625	0.46875	0.4375	0.21875	Youth Ministry and Bible
0.21875	0.84375	0.375	0.6875	0.59375	0.34375	biology
0.4375	0.65625	0.3125	0.75	0.53125	0.53125	Mechanical Engineering 
0.09375	0.71875	0.59375	0.40625	0.125	0.0625	psychology
0.0625	0.03125	0.3125	0.1875	0.0625	0.3125	Art History and feminist studies and library 
0.0625	0.34375	0.21875	0.875	0.34375	0.25	psychology
0.53125	0.5625	0.96875	0.96875	0.5	0.3125	Communication
0.09375	0.65625	0.3125	0.53125	0.46875	0.3125	psychology
0.15625	0.78125	0.71875	0.8125	0.3125	0.28125	Education 
0.5625	0.75	0.78125	0.71875	0.4375	0.5625	languages/linguistics
0.375	0.375	0.15625	0.4375	0.34375	0.34375	Sociology
0.0625	0.4375	0.125	0.71875	0.0	0.21875	Exercise Science
0.0	0.09375	0.21875	0.8125	0.1875	0.1875	Psychology
0.40625	0.25	0.34375	0.25	0.09375	0.21875	Computer science
0.25	0.5625	0.625	0.875	0.71875	0.25	economics
0.0	0.40625	0.53125	0.46875	0.5625	0.0625	Graphic Design
0.1875	0.71875	0.8125	0.28125	0.4375	0.46875	CS
0.09375	0.15625	0.84375	0.53125	0.5	0.75	Buisness/Accounting
0.09375	0.5	0.75	0.875	0.59375	0.40625	Creative Writing, Film
0.40625	0.6875	0.40625	0.71875	0.4375	0.5	mathematics
0.1875	0.1875	0.65625	0.625	0.1875	0.3125	Psychology
0.6875	0.59375	0.5	0.59375	0.28125	0.5625	Engineering
0.3125	0.8125	0.46875	0.65625	0.59375	0.625	Business
0.03125	0.8125	0.53125	0.6875	0.21875	0.15625	Psychology
0.40625	0.25	0.53125	0.53125	0.15625	0.25	Psychology 
0.40625	0.34375	0.71875	0.4375	0.375	0.53125	Education
0.0	0.59375	0.3125	0.78125	0.53125	0.4375	Psychology
0.53125	0.34375	0.21875	0.40625	0.21875	0.59375	Information Technology
0.0	0.28125	0.34375	0.75	0.40625	0.0625	Business
0.5625	0.90625	0.96875	0.71875	0.5	0.71875	Mathematics 
0.09375	0.4375	0.28125	0.6875	0.375	0.5	Psychology
0.0625	0.8125	0.40625	0.78125	0.4375	0.28125	Psychology
0.0625	0.375	0.53125	0.625	0.09375	0.0625	Counseling
0.0	0.28125	0.6875	0.53125	0.3125	0.0625	engineering
0.6875	0.9375	0.6875	0.75	0.375	0.28125	Physics 
0.21875	0.9375	0.59375	0.5625	0.15625	0.0625	Biology
1.0	1.0	1.0	1.0	0.9375	1.0	Business Administration
0.28125	0.40625	0.46875	0.5625	0.40625	0.4375	Sociology
0.15625	0.34375	0.4375	0.75	0.5	0.03125	psychology
0.5625	0.1875	0.5625	0.5	0.5	0.53125	Sociology
0.59375	0.40625	0.625	0.6875	0.4375	0.59375	Economics
0.8125	0.53125	0.78125	0.59375	0.34375	0.625	inclusiveness
0.1875	0.90625	0.5625	0.5625	0.3125	0.1875	medical lab science
0.15625	0.0	0.0	0.84375	0.25	0.0625	Banking and Finance
0.03125	0.46875	0.90625	0.34375	0.25	0.03125	English theater 
0.03125	0.59375	0.84375	0.71875	0.3125	0.1875	Spanish and Career Guidance
0.125	0.375	0.71875	0.46875	0.5625	0.1875	Business (HR)
0.34375	0.625	0.34375	0.71875	0.53125	0.65625	Sociology
0.15625	0.40625	0.15625	0.28125	0.53125	0.40625	hr
0.40625	0.5	0.71875	0.5625	0.34375	0.34375	English
0.09375	0.5	0.6875	0.6875	0.53125	0.3125	Psychology
0.6875	1.0	0.78125	0.78125	0.4375	0.53125	microbiology
0.4375	0.71875	0.8125	0.5625	0.1875	0.1875	Psychology
0.03125	0.3125	0.125	0.8125	0.1875	0.1875	psyhology
0.25	0.8125	0.96875	0.6875	0.375	0.125	psychology
0.09375	0.96875	0.5625	0.53125	0.25	0.65625	Sociology
0.40625	0.375	0.25	0.75	0.53125	0.65625	Criminal Justice
0.28125	0.375	0.625	0.8125	0.34375	0.375	Vocational Rehabilitation 
0.0	0.03125	0.0	0.28125	0.09375	0.875	Criminal Justice
0.125	0.75	0.1875	1.0	0.0	0.0	criminal justice 
0.5625	0.6875	0.40625	0.65625	0.125	0.0	Management
0.0	0.625	0.09375	0.625	0.0	0.375	business
0.09375	0.375	0.625	0.59375	0.625	0.03125	Business
0.21875	0.25	0.375	0.59375	0.1875	0.28125	Psychology, Counseling
0.34375	0.34375	0.65625	0.71875	0.3125	0.375	Education
0.09375	0.09375	0.84375	0.5	0.21875	0.1875	Marketing
0.0625	0.78125	0.09375	0.5625	0.0	0.0625	biology
0.1875	0.34375	0.09375	0.8125	0.3125	0.4375	Built Environment
0.5625	0.9375	0.5	0.65625	0.4375	0.5	electrical engineering
0.375	1.0	0.0	0.375	0.0	0.625	biology
0.0	0.125	0.0	0.4375	0.28125	0.40625	Psychology
0.15625	0.53125	0.40625	0.5625	0.21875	0.125	Psych
0.25	0.71875	0.65625	0.5625	0.34375	0.34375	Jurisprudence
0.78125	0.53125	0.375	0.84375	0.59375	0.59375	Recreation
0.125	0.5	0.71875	0.53125	0.09375	0.03125	psychology
0.09375	0.09375	0.8125	0.75	0.21875	0.0	Communication Studies
0.0	0.5625	0.5625	0.71875	0.375	0.09375	Psychology/art
0.34375	0.71875	0.59375	0.0625	0.03125	0.4375	computer science
0.0	0.28125	0.0	0.59375	0.0	0.0	Counseling psychology
0.03125	0.4375	0.5625	0.625	0.5625	0.1875	Psychology
0.09375	0.4375	0.625	0.125	0.0	0.0	Horticulture 
0.5625	0.5625	0.875	0.6875	0.40625	0.03125	Respiratory therapy
0.3125	0.75	0.75	0.78125	0.28125	0.1875	chemical engineer
0.03125	0.375	0.4375	0.1875	0.125	0.125	Computer Science 
0.03125	0.28125	0.5	0.84375	0.71875	0.1875	psychology
0.34375	0.40625	0.8125	0.90625	0.28125	0.125	psychology
0.15625	1.0	0.6875	0.5625	0.0625	0.125	Interdisciplinary Studies
0.5	0.875	0.78125	0.6875	0.46875	0.40625	Psychology
0.4375	0.59375	0.84375	0.53125	0.28125	0.28125	Art
0.34375	0.71875	0.65625	0.75	0.75	0.3125	Finance
0.4375	0.3125	0.40625	0.5625	0.53125	0.6875	International Business
0.375	0.5	0.84375	0.5625	0.3125	0.1875	English: Creative Writing
0.0625	0.0625	0.25	0.5625	0.4375	0.15625	Business
0.21875	0.65625	0.75	0.875	0.4375	0.4375	psychology
0.5625	1.0	0.5625	0.53125	0.4375	0.53125	Computer Engineering
0.0	0.25	0.59375	0.15625	0.1875	0.0	Latin American studies
0.21875	0.53125	0.875	0.4375	0.375	0.1875	Economics
0.5	0.5625	0.75	0.71875	0.5625	0.65625	Sociology
0.25	0.0	0.0	0.5	0.25	0.5625	Criminal Justice
0.21875	0.625	0.6875	0.46875	0.125	0.09375	Psychology
0.40625	0.46875	0.625	0.8125	0.3125	0.09375	science
0.28125	0.90625	0.65625	0.84375	0.34375	0.375	psychology
0.3125	0.4375	0.375	0.21875	0.4375	0.40625	Psychology
0.34375	0.84375	0.65625	0.6875	0.25	0.28125	Archaeology 
0.28125	0.25	0.84375	0.8125	0.6875	0.15625	engineering
0.09375	0.21875	0.3125	0.78125	0.40625	0.625	sociology
0.40625	0.53125	0.625	0.71875	0.71875	0.6875	environmental science
0.25	0.5	0.65625	0.59375	0.25	0.28125	BS-communications, MA-educational media
0.0	0.28125	0.25	0.375	0.28125	0.09375	Art History
0.25	1.0	0.625	0.46875	0.34375	0.25	Computer science
0.0	0.15625	0.0	0.84375	0.28125	0.125	Child development
0.03125	0.15625	0.375	0.625	0.375	0.46875	Psychology 
0.0	0.875	0.40625	0.9375	0.375	0.03125	psychology
0.25	0.84375	0.28125	0.46875	0.25	0.25	Psychology & political science
0.0625	0.0625	0.75	0.8125	0.6875	0.25	Economy, Lawyer
0.09375	0.46875	0.65625	0.6875	0.28125	0.03125	business
0.0	0.9375	0.03125	0.25	0.09375	0.28125	Biology, Psychology
0.3125	0.28125	0.25	0.5625	0.625	0.53125	IT
0.3125	0.21875	0.21875	0.375	0.8125	0.84375	Business
0.0	0.375	0.75	0.65625	0.3125	0.0	psychology 
0.21875	0.1875	0.71875	0.75	0.28125	0.1875	International Studies
0.0	0.0	0.59375	0.8125	0.0	0.0	Marketing
0.0	0.34375	0.0	0.96875	0.21875	0.1875	Psychology
0.0625	0.78125	0.78125	0.78125	0.1875	0.125	psychology
0.0	0.03125	0.6875	0.53125	0.34375	0.0	communications
0.28125	0.6875	0.6875	0.53125	0.4375	0.25	Psychology
0.0	0.40625	0.5	0.6875	0.4375	0.21875	psychology
0.46875	0.4375	0.40625	0.625	0.28125	0.46875	Psychology
0.375	0.8125	0.4375	0.9375	0.625	0.5	Sports trainer
0.09375	0.625	0.25	0.59375	0.4375	0.4375	Psychology
0.28125	0.78125	0.28125	0.8125	0.25	0.28125	Theology
0.0625	0.09375	0.59375	0.78125	0.8125	0.4375	Elementary Education 
0.125	0.09375	0.46875	0.78125	0.5625	0.1875	Social Work
0.65625	0.5625	0.4375	0.6875	0.40625	0.59375	Biology
0.25	0.875	0.75	0.875	0.46875	0.15625	Psychology
0.15625	0.28125	0.75	0.15625	0.03125	0.0	Music
0.09375	0.875	0.65625	0.8125	0.5625	0.25	Psychology
0.09375	0.46875	0.8125	0.75	0.3125	0.21875	Psychology
0.4375	0.5625	0.5	0.75	0.3125	0.28125	Business
0.21875	0.40625	0.8125	0.78125	0.6875	0.1875	Philosophy
0.625	0.34375	0.25	0.5	0.40625	0.5625	Electrical Engineering
0.28125	0.84375	0.4375	0.5	0.15625	0.0625	medicine
0.1875	0.6875	0.65625	0.875	0.53125	0.4375	pedagogy, special education
0.09375	0.46875	0.78125	0.625	0.125	0.09375	psychology
0.1875	0.65625	0.75	0.59375	0.34375	0.28125	English
0.4375	0.3125	0.0625	0.03125	0.28125	0.8125	mathematics
0.53125	0.625	0.3125	0.46875	0.3125	0.4375	Business
0.1875	0.34375	0.3125	0.75	0.25	0.71875	psychology
0.0625	0.40625	0.78125	1.0	0.625	0.28125	Communication 
0.53125	0.53125	0.59375	0.625	0.5625	0.5625	Marketing
0.1875	0.53125	0.3125	0.5625	0.0625	0.125	Music and dental hygiene
0.34375	0.40625	0.625	0.5625	0.625	0.4375	Economy
0.0	0.09375	0.75	0.90625	0.375	0.46875	Marketing
0.375	0.28125	0.46875	0.71875	0.78125	0.4375	social work
0.4375	0.6875	0.09375	0.9375	0.5	0.46875	Accountancy
0.0	0.6875	0.25	0.59375	0.40625	0.375	Medical imaging
0.5	0.9375	0.9375	0.8125	0.3125	0.5	Education
0.34375	0.625	0.28125	0.4375	0.25	0.0625	psychology
0.125	0.5	0.375	0.34375	0.25	0.3125	web design
0.0	0.09375	0.4375	0.5	0.71875	0.59375	Economics
0.46875	0.59375	0.625	0.875	0.71875	0.59375	Psychology
0.0625	0.21875	0.15625	0.75	0.40625	0.5	psychology
0.40625	0.90625	0.65625	0.75	0.46875	0.34375	Earth Science
0.0	0.46875	0.5625	0.65625	0.59375	0.375	no
0.3125	0.75	0.65625	0.40625	0.34375	0.5625	Political science
0.03125	0.8125	0.78125	0.875	0.09375	0.03125	History
0.25	0.1875	0.5625	0.84375	0.53125	0.46875	psychology
0.21875	0.8125	0.40625	0.78125	0.46875	0.21875	Biology
0.0	0.65625	0.375	0.75	0.15625	0.15625	Counseling Psychology 
0.3125	0.375	0.25	0.84375	0.25	0.28125	Physics
0.28125	0.78125	0.71875	0.8125	0.53125	0.59375	Sociology
0.0	0.125	0.25	0.90625	0.0625	0.21875	Communication
0.0	0.25	0.09375	0.78125	0.0	0.0	Education
0.03125	0.21875	0.0	0.5625	0.03125	0.15625	Human and social services
0.25	0.59375	0.125	0.375	0.3125	0.53125	psychology
0.1875	0.75	0.375	0.71875	0.46875	0.25	Biochemistry
0.1875	0.1875	0.71875	0.3125	0.3125	0.1875	Electrical engineering 
0.125	0.59375	0.375	0.9375	0.28125	0.6875	Education
0.125	0.125	0.09375	0.3125	0.21875	0.125	Human Resources
0.25	0.84375	0.65625	0.84375	0.40625	0.4375	psychology
0.34375	0.78125	0.46875	0.71875	0.34375	0.4375	Finance
0.25	0.875	0.28125	0.5625	0.09375	0.125	Biochemistry
0.1875	0.75	0.875	0.625	0.46875	0.03125	Psychology
0.0	0.5625	0.40625	0.4375	0.28125	0.125	psychology
0.125	0.0625	0.15625	0.625	0.1875	0.9375	Information Technology
0.5625	0.71875	0.375	0.1875	0.5625	0.71875	Economics
0.15625	0.1875	0.1875	0.21875	0.03125	0.46875	Technology
0.25	0.34375	0.6875	0.75	0.5625	0.28125	Philosophy
0.46875	0.59375	0.21875	0.96875	0.28125	0.03125	Medicine
0.25	0.46875	0.375	0.625	0.53125	0.65625	commerce
0.53125	0.5	0.46875	0.65625	0.46875	0.71875	Physics
0.25	0.28125	0.3125	0.375	0.5	0.09375	computer science
0.0	0.53125	0.375	0.625	0.0	0.0	Medicine
0.0	0.0	0.65625	0.6875	0.65625	0.28125	Mechanical Engineering
0.40625	0.5625	0.28125	0.65625	0.6875	0.53125	Mass Communications
0.6875	0.53125	0.625	0.875	0.25	0.3125	English
0.03125	0.625	0.875	0.9375	0.53125	0.125	Psychology
0.34375	0.4375	0.84375	0.75	0.59375	0.4375	Psychology
0.21875	0.5625	0.59375	0.625	0.15625	0.1875	psychology
0.125	0.71875	0.75	0.84375	0.375	0.09375	psychology
0.03125	0.5625	0.5625	0.71875	0.25	0.125	English
0.09375	0.28125	0.34375	0.59375	0.375	0.25	Psychology
0.34375	0.875	0.3125	0.40625	0.375	0.375	Liberal Arts
0.21875	0.46875	0.78125	0.59375	0.59375	0.28125	psychology
0.125	0.78125	0.5	0.71875	0.40625	0.1875	History
0.28125	0.4375	0.71875	0.78125	0.84375	0.3125	Socioloy
0.8125	0.875	0.8125	0.5	0.59375	0.46875	Psychology
0.15625	0.21875	0.0625	0.5625	0.28125	0.28125	Culianry
0.03125	0.0	0.78125	0.625	0.4375	0.15625	Management
0.53125	0.8125	0.25	0.375	0.3125	0.34375	Medicine 
0.25	0.25	0.3125	0.53125	0.25	0.25	Psychology
0.5625	0.625	0.40625	0.5	0.25	0.53125	Computer Science
0.75	0.875	0.5	0.375	0.3125	0.8125	Archaeology
0.0	0.28125	0.25	0.78125	0.0	0.0625	Human Development
0.09375	0.4375	0.8125	0.65625	0.5	0.1875	psychology
0.15625	0.78125	0.65625	0.71875	0.59375	0.125	English
0.65625	0.40625	0.21875	0.0625	0.375	0.1875	Information Technology
0.0625	0.28125	0.0	0.8125	0.28125	0.40625	associate of arts
0.1875	0.28125	0.28125	0.84375	0.375	-0.03125	INTERDISPLINCINARY 
0.15625	0.34375	0.71875	0.75	0.5	0.21875	Psychology
0.0	0.5	0.46875	0.875	0.28125	0.125	Psychology and Public health
0.0	0.25	0.375	0.59375	0.59375	0.28125	english
0.1875	0.1875	0.15625	0.53125	0.34375	0.1875	Arts & Letters
0.09375	0.59375	0.4375	0.75	0.34375	0.0	psychology
0.34375	0.40625	0.5	0.78125	0.40625	0.21875	information technology
0.03125	0.0625	0.40625	0.875	0.1875	0.1875	Global Studies, Public Health and Management
0.25	0.59375	0.5625	0.28125	0.0625	0.53125	English
0.0	0.71875	0.78125	0.4375	0.09375	0.03125	Design
0.28125	0.375	0.34375	0.65625	0.375	0.5	Education
0.21875	0.71875	0.28125	0.3125	0.34375	0.625	accounting
0.0	0.28125	0.40625	0.9375	0.46875	0.1875	education
0.03125	0.3125	0.3125	0.9375	0.46875	0.28125	Education
0.25	0.21875	0.5	0.21875	0.09375	0.0	Física e Psicologia
0.3125	0.4375	0.5	0.46875	0.34375	0.375	Marketing
0.5	0.71875	0.625	0.71875	0.5625	0.53125	English
0.4375	0.65625	0.25	0.65625	0.5	0.34375	psychology
0.375	0.6875	0.34375	0.53125	0.0	0.21875	education
0.125	0.75	0.59375	0.90625	0.34375	0.53125	graphic design
0.5625	0.65625	0.53125	0.53125	0.65625	0.4375	Communications
0.34375	1.0	0.6875	0.75	0.34375	0.25	Special Education; Research/Statistics
0.375	0.65625	0.46875	0.6875	0.5625	0.125	biology
0.34375	0.9375	0.5625	0.34375	0.3125	0.5625	STEAM
0.59375	0.9375	0.53125	0.84375	0.3125	0.8125	Criminal Justice 
0.1875	0.0625	0.5	0.75	0.25	0.59375	Interior Design
0.25	0.65625	0.625	0.28125	0.125	0.1875	Chem-engineering
0.21875	0.84375	0.8125	0.625	0.28125	0.125	psychology
0.0	0.625	0.25	0.3125	0.0	0.0	English Literature
0.0625	0.4375	0.65625	0.78125	0.125	0.03125	Theatre
0.0	0.75	0.8125	0.875	0.15625	0.125	education
0.1875	0.78125	0.34375	0.40625	0.46875	0.25	computer science
0.6875	0.65625	0.5	0.59375	0.53125	0.53125	cyber security
0.1875	0.4375	0.96875	1.0	0.3125	0.125	Rehab services 
0.125	0.125	0.4375	0.65625	0.5	0.28125	Psychology
0.59375	0.4375	0.6875	0.78125	0.75	0.75	Marketing
0.15625	0.1875	0.59375	0.65625	0.4375	0.0	Chemistry
0.25	0.25	0.65625	0.625	0.75	0.53125	psychology
0.375	0.6875	0.15625	0.28125	0.3125	0.59375	Liberal Arts
0.46875	0.96875	0.90625	1.0	0.5	0.53125	Mba
0.3125	0.6875	0.53125	0.8125	0.28125	0.15625	Languages teacher
0.59375	0.4375	0.5	0.78125	0.71875	0.8125	Psychology
0.625	0.53125	0.5	0.875	0.34375	0.375	Mechanical Engineer 
0.09375	0.03125	0.1875	0.25	0.4375	0.34375	Psychology
0.0625	0.3125	0.25	0.78125	0.46875	0.34375	Psychology
0.15625	0.5625	0.59375	0.84375	0.625	0.46875	Statistics
0.0625	0.4375	0.4375	0.65625	0.4375	0.28125	Business
0.34375	0.3125	0.375	0.6875	0.4375	0.25	FINANCE
0.25	0.8125	0.84375	0.4375	0.125	0.15625	Psychology 
0.0	0.25	0.625	0.75	0.375	0.0625	anthropology
0.59375	0.6875	0.40625	0.78125	0.5	0.5	Engineering
0.21875	0.28125	0.03125	0.71875	0.40625	0.625	Elementary Education
0.09375	0.15625	0.375	0.75	0.53125	0.125	Business
0.0	0.03125	0.46875	0.90625	0.65625	0.15625	Kinesiology
0.3125	0.21875	0.4375	0.71875	0.59375	0.21875	Clinical Mental Health Counseling
0.21875	0.5625	0.5625	0.59375	0.125	0.28125	psychology
0.46875	0.8125	0.9375	0.9375	0.53125	0.15625	Leisure
0.09375	0.28125	0.71875	0.53125	0.5	0.28125	communication
0.46875	0.625	0.28125	0.5625	0.28125	0.59375	Psychology
0.4375	0.28125	0.125	0.6875	0.5625	0.4375	psychology
0.3125	0.5625	0.65625	0.4375	0.75	0.59375	Engineering
0.34375	0.5	0.5625	0.625	0.59375	0.375	Engineering
0.1875	0.65625	0.0	0.71875	0.09375	0.65625	education
0.0	0.46875	0.0	0.53125	0.125	0.5625	social work
0.25	0.59375	0.6875	0.71875	0.75	0.5	Business
0.0	0.375	0.4375	0.59375	0.71875	0.25	Foreign Languages
0.25	0.125	0.40625	0.71875	0.0625	0.0	Psychology
0.875	0.75	0.78125	0.5	0.0625	0.15625	human services, public health
0.1875	0.3125	0.4375	0.34375	0.09375	0.25	Commerce
0.53125	0.4375	0.75	0.875	0.625	0.375	Psychology
0.59375	0.59375	0.46875	0.46875	0.25	0.84375	mechanical engineering
0.40625	0.5625	0.5	0.40625	0.46875	0.5625	chemistri 
0.4375	0.3125	0.4375	0.4375	0.53125	0.5625	chemistry 
0.09375	0.03125	0.0625	0.625	0.46875	0.34375	Business
0.46875	0.90625	0.34375	0.34375	0.21875	0.40625	electronic engineering
0.03125	0.46875	0.75	0.96875	0.6875	0.21875	Psychology
0.1875	0.25	0.34375	0.46875	0.4375	0.15625	Economics
0.28125	0.25	0.5	0.4375	0.4375	0.1875	Communication
0.1875	0.65625	0.1875	0.5625	0.40625	0.59375	Political Science 
0.34375	0.34375	0.0	0.8125	0.0	0.40625	Human services
0.09375	0.1875	0.625	0.3125	0.625	0.625	BUSINESS
0.375	0.3125	0.0625	0.59375	0.71875	0.71875	HR
0.625	0.8125	0.53125	0.5	0.625	0.75	Engineering
0.21875	0.5625	0.09375	0.875	0.4375	0.5	Psychology
0.625	0.5	0.09375	0.71875	0.28125	0.21875	Political Science
0.0	0.875	0.875	0.53125	0.71875	0.03125	Marketing
0.0625	0.125	0.0625	0.53125	0.375	0.65625	Human Resource Management 
0.5625	0.5	0.46875	0.5625	0.625	0.5	chemistry
0.125	0.25	0.875	0.625	0.34375	0.21875	Business
0.53125	0.21875	0.3125	0.4375	0.59375	0.84375	Education 9-12
0.0625	0.3125	0.5	0.78125	0.3125	0.375	Education
0.0625	0.3125	0.3125	0.3125	0.4375	0.125	Information Systems
0.03125	0.6875	0.75	0.65625	0.0	0.0	Psychology; counseling
0.46875	0.34375	0.21875	0.4375	0.1875	0.71875	architetural technology
-0.0625	0.0625	0.09375	0.59375	0.09375	0.25	counselig
0.1875	0.3125	0.0625	0.0	0.03125	0.03125	welding
0.375	0.59375	0.53125	1.0	0.09375	0.0	medicine
0.1875	0.78125	0.40625	0.90625	0.125	0.09375	Biology
0.8125	0.625	0.75	0.75	0.71875	0.78125	Finance
0.0	0.03125	0.625	0.4375	0.125	0.03125	Education
0.25	0.625	0.5	0.53125	0.40625	0.4375	Athletic Training
0.21875	0.5625	0.34375	0.625	0.21875	0.6875	nursing
0.34375	0.65625	0.5	0.0	0.0	0.0	Industrial Design
0.1875	0.0625	0.28125	0.125	0.03125	0.21875	Militar
